5.113272999999999291e-01 5.129162002350118842e-03 -6.986198973915235672e-03
2.070634099999999922e+00 -1.335584658790121282e-01 -3.857997146538144628e-01
3.109095600000000292e+00 -2.001649406215507132e-01 -2.471299495637106491e-01
3.884422900000000123e+00 -3.420553661824025232e-02 -3.754571745836443042e-01
5.443729700000000449e+00 2.709092828532677077e-01 -2.688110485467774535e-01
6.482191199999999043e+00 1.312826068826900006e-01 -2.287198250935237598e-01
7.257518499999999761e+00 1.936357845780041498e-01 -1.134735533015620024e-01
8.816825299999999643e+00 4.123642053864666479e-03 9.075206710355418482e-02
9.855286799999996461e+00 -1.515777048629569565e-02 3.029402616965002140e-02
1.076219409999999499e+01 -1.074299441117762821e-01 -2.914690503274271483e-01
1.275991989999999632e+01 -7.802028702622787470e-01 -1.320845719525751472e+00
1.475764569999999765e+01 -6.270337372554000144e-01 -1.404819369332938717e+00
1.622771219999999914e+01 -6.353255643456778845e-01 -1.841627113180020370e+00
1.713461950000000300e+01 3.037808093577282209e-02 -3.113018735334303955e+00
1.913234530000000788e+01 -8.344397959543172760e-01 -3.585762366687119673e+00
2.113007110000001276e+01 -3.927014212279242855e-01 -3.036251694797272194e+00
2.260013760000001426e+01 1.166543619672413823e-01 -2.645187896333647259e+00
2.350704490000001812e+01 1.739930918191751497e+00 -3.028854847580370713e+00
2.550477070000002300e+01 1.565351279684914276e+00 -3.363520708036551454e+00
2.750249650000002788e+01 1.080847561461729667e+00 -2.299857481400915393e+00
2.897256300000002938e+01 9.324475507259055718e-01 -1.063437817428497523e+00
2.987947030000003323e+01 1.754928543322044066e+00 -8.552373303839207186e-02
3.187719610000003811e+01 2.014383379318978040e+00 1.740960948323628521e-01
3.387492190000001813e+01 9.269180697545404968e-01 1.911967988009359576e-01
3.534498840000001252e+01 -1.147345208783107917e-01 5.621516674183326678e-01
3.625189570000000572e+01 -8.281298055543522274e-01 1.039224148065074349e+00
3.824962149999998928e+01 -6.904378140613883774e-01 1.347650127266510678e+00
4.024734729999997285e+01 -5.679755864321466285e-01 1.947671054946418234e-01
4.171741379999996724e+01 -1.028792783049711224e+00 -6.410099785975483799e-01
4.262432109999996044e+01 -1.332049429858776390e+00 -1.485218899473872645e+00
4.462204689999994400e+01 -1.419565668512524415e+00 -1.336742637278252488e+00
4.661977269999992757e+01 -2.995111827381080616e-02 -1.545197392231132172e+00
4.808983919999992196e+01 -1.824678381055810095e-01 -6.495910579327665024e-01
4.899674649999991516e+01 1.772031096596687616e-01 1.494591169038667067e-01
5.099447229999989872e+01 -1.485940165884515329e-01 7.337903200089005429e-01
5.299219809999988229e+01 -7.106504702600034695e-02 1.555621830857456978e+00
5.446226459999987668e+01 2.339122351120947463e-01 -3.489582377927913370e-02
5.536917189999986988e+01 -1.636485019533077956e-01 -1.398982664292342415e+00
5.736689769999985344e+01 -3.145270135448536286e-01 -1.954142028172229928e+00
5.936462349999983701e+01 5.050880417175077630e-01 -1.715396365324820316e+00
6.083468999999983140e+01 -6.932855678783358955e-02 -1.262825256750978120e+00
6.174159729999982460e+01 -3.872317144844343584e-02 -7.868433134582959454e-01
6.373932309999980816e+01 1.165053959527441035e-01 -3.324360657870335523e-01
6.573704889999980594e+01 3.959922918806096370e-01 -4.212917755407288301e-01
6.720711539999982165e+01 2.083948668994511644e-01 -6.071606404277047897e-01
6.811402269999982195e+01 2.249110914129829331e-01 -6.450219051633001577e-01
7.011174849999983394e+01 -1.112184230469262791e-01 -4.621388358769705773e-01
7.210947429999984593e+01 -9.975171333545859720e-02 -1.652199392724298110e-01
7.357954079999986163e+01 4.597406560921572793e-02 -1.507544796562051148e-01
7.448644809999986194e+01 1.870618310333065915e-01 -2.310620143510791480e-01
7.648417389999987392e+01 1.177034310897803887e-01 -4.993517186291432375e-01
7.848189969999988591e+01 -1.498441792096483760e-01 -6.449948744335274320e-01
7.995196619999990162e+01 -3.529906493619333618e-01 -4.770145766528769427e-01
8.425146619999986797e+01 5.895896375888655394e-02 1.201012995562193097e+00
8.559996619999986933e+01 3.097087955573564200e-01 6.818906989280832942e-01
9.029267819999985534e+01 -3.839573480088367963e-02 -1.161670493767701151e+00
9.256738819999984003e+01 -1.765356858144077057e-01 -6.615948460064571268e-01
9.922306719999983216e+01 2.506092224633053034e-01 4.187410812857322306e-01
1.008669731999998334e+02 3.818226100982839433e-01 2.020007766063319776e-01
1.088486511999998640e+02 -7.485145061483104989e-01 -8.182063562421481029e-01
1.100221511999998683e+02 -3.544893730999720272e-01 -7.188198056763486221e-01
1.124021511999998637e+02 1.356870858206498942e-01 6.564316519031431207e-01
1.153865011999998273e+02 4.085607786139796582e-01 1.317952821354307691e+00
1.189255311999998668e+02 3.938927923880590765e-01 8.077281604750914390e-01
1.245887991999998263e+02 -2.062507279370493496e-01 -2.483906566740267774e+00
1.260049541999998013e+02 -5.691767919232749717e-01 -1.450170819336677797e+00
1.298068441999998583e+02 -2.698429794934404047e+00 -1.027614659476033365e+00
1.342245901999996534e+02 -2.572529880551336579e+00 -9.679404644260941604e-02
1.378784801999995580e+02 -6.603917712223523750e-01 2.217909120567283843e+00
1.412427401999995311e+02 -8.062870379992684855e-01 3.070881575137974107e+00
1.463411501999995039e+02 -5.765805851229439671e-01 -2.602295233628218796e+00
1.476976461999995252e+02 -6.770068633447470230e-01 -1.624999044798136838e+00
1.540322001999995507e+02 6.507349931532491194e-01 -1.717302717035576132e+00
1.567312001999995346e+02 8.559631278714593394e-01 -2.413868246029885756e-01
1.578297001999995643e+02 4.401115656520107611e-01 1.003013930308105595e+00
