# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  5.85185000000000e+00   1.20386172838921e-01  -3.96901842140542e-01
  5.91912000000000e+00   1.16889940699109e-01  -3.62332506057587e-01
  6.15912000000000e+00   1.09028015950628e-01  -2.61255929671905e-01
  6.29418400000000e+00   1.10672957554160e-01  -2.36968004148093e-01
  6.36618400000000e+00   1.11549844033565e-01  -2.24020581905937e-01
  6.48218400000000e+00   1.12962605583718e-01  -2.03160846071354e-01
  6.48218400000000e+00   1.12962605583718e-01  -2.03160846071354e-01
  6.55618400000000e+00   1.13863850020884e-01  -1.89853773211360e-01
  6.55618400000000e+00   1.13863850020884e-01  -1.89853773211360e-01
  6.64718400000000e+00   1.14972137099020e-01  -1.73489670099747e-01
  6.64718400000000e+00   1.14972137099020e-01  -1.73489670099747e-01
  6.74618400000000e+00   1.16177856008202e-01  -1.55686964516783e-01
  6.81818400000000e+00   1.17054742487607e-01  -1.42739542274628e-01
  6.95324800000000e+00   1.18699684091140e-01  -1.18451616750815e-01
  7.19324800000000e+00   1.24893526575385e-01  -8.23874055131370e-02
  7.25751100000000e+00   1.29231280558095e-01  -8.17202381035748e-02
  7.25751100000000e+00   1.29231280558095e-01  -8.17202381035748e-02
  7.31339100000000e+00   1.33003181847388e-01  -8.11401015577189e-02
  7.38951400000000e+00   1.38141486103737e-01  -8.03498056686676e-02
  7.48951400000000e+00   1.06822196691946e-01  -1.14844001793443e-01
  7.48951400000000e+00   1.06822196691946e-01  -1.14844001793443e-01
  7.48951400000000e+00   1.06822196691946e-01  -1.14844001793443e-01
  7.58951400000000e+00   6.11428427036942e-02  -1.23623008580024e-01
  7.66563700000000e+00   5.57266182437597e-02  -1.03940611406081e-01
  7.73290700000000e+00   5.09402932247800e-02  -8.65472499004765e-02
  7.97290700000000e+00   3.48501986495996e-02  -2.81776130947089e-02
  8.51255300000000e+00   5.78587678637371e-03   4.08674872701569e-02
  8.75255300000000e+00  -7.06822202406353e-03   7.20880250577572e-02
